University College,Major,,,,Year,Classification,Weight,Course Code-Sec.(-Lab),Credit,Course Title,Target,,,,Instructor,Time,Room,Ref,Exchange
International Campus(2019~),Foundation Education-Chaple,,,,0,Common Basic,1000,YCA1006-01-00   ,.5,CHAPEL(B) ,,,,,Kwak Hochul,,,"javascript:OpenList5(""H1"",""20202"",""30121"");, ⓔ①②⑬⒞",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1002-04-00   ,3,GENERAL CHEMISTRY AND EXPERIMENTS(2) ,,,,,"Moon, Myeong Hee",Tue2,Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1002-05-00   ,3,GENERAL CHEMISTRY AND EXPERIMENTS(2) ,,,,,"Boo, Doo Wan","Thu3,4(Tue3,4)",ILHA202(ILHB506),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1002-06-00   ,3,GENERAL CHEMISTRY AND EXPERIMENTS(2) ,,,,,"Moon, Myeong Hee",Tue6,Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1002-07-00   ,3,GENERAL CHEMISTRY AND EXPERIMENTS(2) ,,,,,"Boo, Doo Wan","Thu7,8(Tue7,8)",ILHA202(ILHB506),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1002-08-00   ,3,GENERAL CHEMISTRY AND EXPERIMENTS(2) ,,,,,lee hyejeong,"Mon1,2(Wed1,2)",ILHA202(ILHB506),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1002-09-00   ,3,GENERAL CHEMISTRY AND EXPERIMENTS(2) ,,,,,"LEE, WONYONG","Mon7,8(Wed7,8)",ILHA202(ILHB506),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1011-01-00   ,3,GENERAL CHEMISTRY AND EXPERIMENT(1) ,,,,,Cho Hyeon Mo/EOM JIWON,"Thu5,6",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⑥⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1012-02-00   ,3,GENERAL CHEMISTRY AND EXPERIMENT(2) ,,,,,Ju Sang-Yong,Mon1,Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1012-03-00   ,3,GENERAL CHEMISTRY AND EXPERIMENT(2) ,,,,,Mankil Jung,"Tue3,4(Thu3,4)",ILHA202(ILHB507),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1012-04-00   ,3,GENERAL CHEMISTRY AND EXPERIMENT(2) ,,,,,"Choi, Moon-Gun/EOM JIWON","Mon5,6(Wed5,6)",ILHA429(ILHB507),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ②⒝",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1012-05-00   ,3,GENERAL CHEMISTRY AND EXPERIMENT(2) ,,,,,lee hyejeong,"Mon7,8(Wed7,8)",ILHA201(ILHB507),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1012-06-00   ,3,GENERAL CHEMISTRY AND EXPERIMENT(2) ,,,,,Cho Hyeon Mo,"Tue1,2(Thu1,2)",ILHA202(ILHB507),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⑧⒝",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1012-07-00   ,3,GENERAL CHEMISTRY AND EXPERIMENT(2) ,,,,,Cho Hyeon Mo,"Tue5,6(Thu5,6)",ILHA202(ILHB507),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1012-08-00   ,3,GENERAL CHEMISTRY AND EXPERIMENT(2) ,,,,,KIM YONG ROK,"Wed3,4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1012-09-00   ,3,GENERAL CHEMISTRY AND EXPERIMENT(2) ,,,,,CHANG IN-HYOUNG,"Wed5,6(Mon5,6)",ILHA202(ILHB507),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1012-10-00   ,3,GENERAL CHEMISTRY AND EXPERIMENT(2) ,,,,,KIM YONG ROK,"Wed7,8",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1012-11-00   ,3,GENERAL CHEMISTRY AND EXPERIMENT(2) ,,,,,Lee Bo Kyoung,"Thu1,2(Tue1,2)",ILHA201(ILHB507),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1012-12-00   ,3,GENERAL CHEMISTRY AND EXPERIMENT(2) ,,,,,Lee Bo Kyoung,"Thu3,4(Tue3,4)",ILHA201(ILHB507),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1012-13-00   ,3,GENERAL CHEMISTRY AND EXPERIMENT(2) ,,,,,Mankil Jung,"Tue7,8(Thu7,8)",ILHA202(ILHB507),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1012-14-00   ,3,GENERAL CHEMISTRY AND EXPERIMENT(2) ,,,,,Lee Bo Kyoung,"Thu7,8(Tue7,8)",ILHA201(ILHB507),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1101-01-00   ,3,GENERAL CHEMISTRY & EXPERIMENTS ,,,,,CHANG IN-HYOUNG/EOM JIWON,"Wed3,4(Mon3,4)",ILHA429(ILHB506),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⑦⒝",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,CHE1102-01-00   ,3,ADVANCED CHEMISTRY & EXPERIMENTS ,,,,,Cho Hyeon Mo/EOM JIWON,"Mon3,4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⑦⒝",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,FNS1001-01-00   ,3,GENERAL CHEMISTRY ,,,,,Lee Bo Kyoung,"Wed1,2,3",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒝",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1002-03-00   ,3,GENERAL PHYSICS AND LABORATORY(2) ,,,,,JU HONGLYOUL,"Mon3,4(Wed3,4)",IVHA201(ILHB324),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1002-04-00   ,3,GENERAL PHYSICS AND LABORATORY(2) ,,,,,JU HONGLYOUL,"Mon5,6(Wed5,6)",IVHA202(ILHB326),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1002-05-00   ,3,GENERAL PHYSICS AND LABORATORY(2) ,,,,,"Moon, Kyungsun","Tue3,4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1002-06-00   ,3,GENERAL PHYSICS AND LABORATORY(2) ,,,,,Oh Sechul,"Tue7,8(Thu7,8)",IVHA201(ILHB324),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1012-04-00   ,3,GENERAL PHYSICS AND EXPERIMENT(2) ,,,,,"LEE, JAEYONG","Mon3,4(Wed3,4)",IVHA202(ILHB326),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1012-05-00   ,3,GENERAL PHYSICS AND EXPERIMENT(2) ,,,,,"LEE, JAEYONG","Mon7,8(Wed7,8)",IVHA202(ILHB326),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1012-06-00   ,3,GENERAL PHYSICS AND EXPERIMENT(2) ,,,,,"Yoo, Kyung-hwa","Tue3,4(Thu3,4)",IVHA202(ILHB326),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1012-07-00   ,3,GENERAL PHYSICS AND EXPERIMENT(2) ,,,,,CHANG Soo Kyung,"Tue5,6",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1012-08-00   ,3,GENERAL PHYSICS AND EXPERIMENT(2) ,,,,,Oh Sechul,"Tue5,6(Thu5,6)",IVHA201(ILHB324),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1012-09-00   ,3,GENERAL PHYSICS AND EXPERIMENT(2) ,,,,,"Yoo, Kyung-hwa","Tue7,8(Thu7,8)",IVHA202(ILHB326),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1012-10-00   ,3,GENERAL PHYSICS AND EXPERIMENT(2) ,,,,,"Moon, Kyungsun","Wed1,2",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1012-11-00   ,3,GENERAL PHYSICS AND EXPERIMENT(2) ,,,,,PARK Seung Han,"Wed3,4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1012-12-00   ,3,GENERAL PHYSICS AND EXPERIMENT(2) ,,,,,"Park, Gye Tai","Wed5,6(Mon5,6)",IVHA202(ILHB326),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1012-13-00   ,3,GENERAL PHYSICS AND EXPERIMENT(2) ,,,,,"Park, Gye Tai","Wed7,8(Mon7,8)",IVHA202(ILHB326),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1012-14-00   ,3,GENERAL PHYSICS AND EXPERIMENT(2) ,,,,,Oh Sechul,"Thu1,2(Tue1,2)",IVHA202(ILHB326),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1012-15-00   ,3,GENERAL PHYSICS AND EXPERIMENT(2) ,,,,,Oh Sechul,"Thu3,4(Tue3,4)",IVHA202(ILHB326),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1012-16-00   ,3,GENERAL PHYSICS AND EXPERIMENT(2) ,,,,,"Park, Gye Tai","Thu5,6(Tue5,6)",IVHA202(ILHB326),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,PHY1012-17-00   ,3,GENERAL PHYSICS AND EXPERIMENT(2) ,,,,,KWON YOUNGIL,"Thu8(Tue7,8)",Realtime online lecture(ILHB326),"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒜",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,UCC1106-03-00   ,3,UNDERSTANDING OF SPACE ,,,,,"SOHN, YOUNG-JONG","Tue2,3",Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒝",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,UCC1106-04-00   ,3,UNDERSTANDING OF SPACE ,,,,,"SOHN, YOUNG-JONG","Tue5,6",Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒝",O
International Campus(2019~),General Education-Nature and the Physical Universe,,,,,General Education,,YCK1998-01-00   ,3,YONSEI DISTINGUISHED PROFESSOR COURSE ,,,,,"Lee, Jinho",Tue5,Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""30132"");, ⓒ⒝",O
International Campus(2019~),General Education-Life and the Environment,,,,,General Education,,BIO1009-01-00   ,3,GENERAL BIOLOGY AND LABORATORY(2)(HONOR CLASS) ,,,,,"Cho, Jin Won","Mon3,4,5(Wed3,4)",Realtime online lecture(Realtime online lecture),"javascript:OpenList5(""H1"",""20202"",""30133"");, ⓒ⒝",O
International Campus(2019~),General Education-Life and the Environment,,,,,General Education,,BIO1009-02-00   ,3,GENERAL BIOLOGY AND LABORATORY(2)(HONOR CLASS) ,,,,,Yang Won Ho,"Tue3,4,Fri3(Thu3,4)",ILHA102(ILHB501),"javascript:OpenList5(""H1"",""20202"",""30133"");, ⓒ⒝",O
International Campus(2019~),General Education-Life and the Environment,,,,,General Education,,BIO1009-03-00   ,3,GENERAL BIOLOGY AND LABORATORY(2)(HONOR CLASS) ,,,,,Yang Seong Wook,"Tue7,8,Fri4(Thu7,8)",ILHA102(ILHB501),"javascript:OpenList5(""H1"",""20202"",""30133"");, ⓒ⒝",O
International Campus(2019~),General Education-Life and the Environment,,,,,General Education,,BIO1012-02-00   ,3,BIOLOGY AND EXPERIMENT(2) ,,,,,Yang Won Ho,"Tue7,8(Thu7,8)",ILHA201(ILHB503),"javascript:OpenList5(""H1"",""20202"",""30133"");, ⓒ⒜",O
International Campus(2019~),General Education-Life and the Environment,,,,,General Education,,BIO1012-03-00   ,3,BIOLOGY AND EXPERIMENT(2) ,,,,,Yang Seong Wook,"Tue3,4(Thu3,4)",ILHA201(ILHB503),"javascript:OpenList5(""H1"",""20202"",""30133"");, ⓒ⒜",O
International Campus(2019~),General Education-Life and the Environment,,,,,General Education,,BIO1012-04-00   ,3,BIOLOGY AND EXPERIMENT(2) ,,,,,Nam-on Ku,"Mon3,4(Wed3,4)",ILHA201(ILHB501),"javascript:OpenList5(""H1"",""20202"",""30133"");, ⓒ②⒜",O
International Campus(2019~),General Education-Life and the Environment,,,,,General Education,,BIO1012-05-00   ,3,BIOLOGY AND EXPERIMENT(2) ,,,,,Chang Soo Chul,"Mon7,8(Wed7,8)",ILHA403(ILHB501),"javascript:OpenList5(""H1"",""20202"",""30133"");, ⓒ⒜",O
International Campus(2019~),General Education-Life and the Environment,,,,,General Education,,BIO1012-06-00   ,3,BIOLOGY AND EXPERIMENT(2) ,,,,,KIM OKYONG,"Thu5,6",Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""30133"");, ⓒ⒜",O
International Campus(2019~),General Education-Life and the Environment,,,,,General Education,,BIO1102-01-00   ,3,ADVANCED BIOLOGY & EXPERIMENTS ,,,,,Park Donha/Yang Narae,"Mon7,8",Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""30133"");, ⓒ④⒝",O
International Campus(2019~),General Education-Life and the Environment,,,,,General Education,,BIO1102-02-00   ,3,ADVANCED BIOLOGY & EXPERIMENTS ,,,,,Park Donha/Yang Narae,"Mon7,8",Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""30133"");, ⓒ④⒝",O
International Campus(2019~),General Education-Life and the Environment,,,,,General Education,,YCL1401-01-00   ,3,LIFE AND APPLIED HEALTH SCIENCE ,,,,,Kim Yoon-Myung,"Mon3,4,Wed4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30133"");, ⓒ⒝",O
International Campus(2019~),General Education-Life and the Environment,,,,,General Education,,YCL1402-02-00   ,3,HEALTH AND EXERCISE ,,,,,PAIK IL YOUNG/Suh Sang-Hoon,"Fri5,6,7",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30133"");, ⓒ⒝",O
International Campus(2019~),General Education-Life and the Environment,,,,,General Education,,YCL1998-01-00   ,3,YONSEI DISTINGUISHED PROFESSOR COURSE (Eco Action and Particulate matter) ,,,,,PARK Jin Bae,Mon2,Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""30133"");, ⓒ⒝",O
International Campus(2019~),General Education-Life and the Environment,,,,,General Education,,YCL1998-02-00   ,3,YONSEI DISTINGUISHED PROFESSOR COURSE ,,,,,"LEE, YeunSook","Mon2,3,4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30133"");, ⓒ⒝",O
International Campus(2019~),General Education-Information and Technology,,,,,General Education,,YCS1001-01-00   ,3,COMPUTATIONAL THINKING AND SW PROGRAMMING ,,,,,Nah Jeong Eun,"Mon5,6(Wed5,6)",Realtime online lecture(ILHA301),"javascript:OpenList5(""H1"",""20202"",""30134"");, ⓒ⒝",O
International Campus(2019~),General Education-Information and Technology,,,,,General Education,,YCS1001-02-00   ,3,COMPUTATIONAL THINKING AND SW PROGRAMMING ,,,,,Nah Jeong Eun,"Mon7,8(Wed7,8)",Realtime online lecture(ILHA301),"javascript:OpenList5(""H1"",""20202"",""30134"");, ⓒ⒝",O
International Campus(2019~),General Education-Information and Technology,,,,,General Education,,YCS1001-03-00   ,3,COMPUTATIONAL THINKING AND SW PROGRAMMING ,,,,,Nah Jeong Eun,"Tue1,2(Thu1,2)",Realtime online lecture(Realtime online lecture),"javascript:OpenList5(""H1"",""20202"",""30134"");, ⓒ⒝",O
International Campus(2019~),General Education-Information and Technology,,,,,General Education,,YCS1001-04-00   ,3,COMPUTATIONAL THINKING AND SW PROGRAMMING ,,,,,Nah Jeong Eun,"Tue3,4(Thu3,4)",Realtime online lecture(Realtime online lecture),"javascript:OpenList5(""H1"",""20202"",""30134"");, ⓒ⒝",O
International Campus(2019~),General Education-Information and Technology,,,,,General Education,,YCS1002-05-00   ,3,SW PROGRAMMING ,,,,,Kim Jae Kyung,"Tue5,6(Thu5,6)",Realtime online lecture(ILHA301),"javascript:OpenList5(""H1"",""20202"",""30134"");, ⓒ⒝",O
International Campus(2019~),General Education-Information and Technology,,,,,General Education,,YCS1002-06-00   ,3,SW PROGRAMMING ,,,,,Kim Jae Kyung,"Tue7,8(Thu7,8)",Realtime online lecture(ILHA301),"javascript:OpenList5(""H1"",""20202"",""30134"");, ⓒ⒝",O
International Campus(2019~),General Education-Information and Technology,,,,,General Education,,YCS1002-07-00   ,3,SW PROGRAMMING ,,,,,Kim Jae Kyung,"Wed5,6(Mon5,6)",Realtime online lecture(Realtime online lecture),"javascript:OpenList5(""H1"",""20202"",""30134"");, ⓒ⒝",O
International Campus(2019~),General Education-Information and Technology,,,,,General Education,,YCS1002-08-00   ,3,SW PROGRAMMING ,,,,,Kim Jae Kyung,"Wed7,8(Mon7,8)",Realtime online lecture(Realtime online lecture),"javascript:OpenList5(""H1"",""20202"",""30134"");, ⓒ⒝",O
International Campus(2019~),General Education-Information and Technology,,,,,General Education,,YCS1102-01-00   ,3,COMPUTER SYSTEM AND PHYSICAL COMPUTING ,,,,,"KIM, Shin-Dug","Fri3,4",Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""30134"");, ⓒ⒝",O
International Campus(2019~),General Education-Information and Technology,,,,,General Education,,YCS1104-01-00   ,3,UNDERSTANDING AND APPLICATION OF DATA SCIENCE ,,,,,Kim Jae Kyung,"Wed1,2,3",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30134"");, ⓒ⒝",O
International Campus(2019~),General Education-Information and Technology,,,,,General Education,,YCS1998-01-00   ,3,YONSEI DISTINGUISHED PROFESSOR COURSE ,,,,,SEO JONG-SOO,"Tue4,Thu5,6",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30134"");, ⓒ⒝",O
International Campus(2019~),General Education-Information and Technology,,,,,General Education,,YCS1998-02-00   ,3,YONSEI DISTINGUISHED PROFESSOR COURSE (Ubiquitous Society and Information Technology) ,,,,,SEO JONG-SOO,"Tue5,6,Thu4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30134"");, ⓒ⒝",O
International Campus(2019~),General Education-Information and Technology,,,,,General Education,,YCS1998-03-00   ,3,YONSEI DISTINGUISHED PROFESSOR COURSE ,,,,,Youn Dae-Hee,Wed5,Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""30134"");, ⓒ⒝",O
International Campus(2019~),General Education-Information and Technology,,,,,General Education,,YCS1998-04-00   ,3,YONSEI DISTINGUISHED PROFESSOR COURSE (Articifial Intelligence and Robots) ,,,,,PARK Jin Bae,Wed2,Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""30134"");, ⓒ⒝",O
International Campus(2019~),General Education-Sports and Health,,,,,General Education,,UCL1102-02-00   ,1,SOCCER ,,,,,KIM SUNG JUN,"Mon3,4",YIC Field,"javascript:OpenList5(""H1"",""20202"",""30135"");, ⓒ⒞",O
