전공,영역,학수번호,과목명,교수명,이수구분,학년,학점,강의시간/강의실
Major/Minor,Department of International Economics and Law,D03470201,Theory of Financial Decision Making,"손규현
(KYU HYUN SON)",전공,4,3,"화 1 2 3 (-)
(Tue 1 2 3 (-))"
Major/Minor,Department of International Economics and Law,D01373101,"경제발전연구
(Economic Development Theory)","이영식
(LEE YOUNGSIG)",전공,4,3,"목 1 2 3 (-)
(Thu 1 2 3 (-))"
Major/Minor,Department of International Economics and Law,C01324501,Introduction to International Law,"이광은
(Gwang Eun Lee)",이중(부)전공,2,3,"월 4 5 6 (-)
(Mon 4 5 6 (-))"
Major/Minor,Department of International Economics and Law,C01324502,Introduction to International Law,"이광은
(Gwang Eun Lee)",이중(부)전공,2,3,"화 4 5 6 (-)
(Tue 4 5 6 (-))"
Major/Minor,Department of International Economics and Law,D02103401,Mathematics for Economics,"전병힐
(Byung-hill Jun)",이중(부)전공,2,3,"수 4 5 6 (-)
(Wed 4 5 6 (-))"
Major/Minor,Department of International Economics and Law,D01102F01,Principles of Economics (2),"이준태
(Lee Joon Tae)",이중(부)전공,2,3,"금 1 2 3 (-)
(Fri 1 2 3 (-))"
Major/Minor,Department of International Economics and Law,D01102F02,Principles of Economics (2),"이준태
(Lee Joon Tae)",이중(부)전공,2,3,"금 7 8 9 (-)
(Fri 7 8 9 (-))"
Major/Minor,Department of International Economics and Law,F05214D01,Statistics,"손규현
(KYU HYUN SON)",이중(부)전공,2,3,"화 7 8 9 (-)
(Tue 7 8 9 (-))"
Major/Minor,Department of International Economics and Law,F05214D02,Statistics,"김문희
(KIM MOON HEE)",이중(부)전공,2,3,"목 1 2 3 (-)
(Thu 1 2 3 (-))"
Major/Minor,Department of International Economics and Law,D02352601,International Balance of Payments,"연제호
(Jeho Yeon)",이중(부)전공,3,3,"월 1 2 3 (-)
(Mon 1 2 3 (-))"
Major/Minor,Department of International Economics and Law,D02352602,International Balance of Payments,"연제호
(Jeho Yeon)",이중(부)전공,3,3,"월 7 8 9 (-)
(Mon 7 8 9 (-))"
Major/Minor,Department of International Economics and Law,D01232201,International Contract Law,"Yoon Soo Kim
(-)",이중(부)전공,3,3,"수 7 8 9 (-)
(Wed 7 8 9 (-))"
Major/Minor,Department of International Economics and Law,D01232202,International Contract Law,"Yoon Soo Kim
(-)",이중(부)전공,3,3,"수 1 2 3 (-)
(Wed 1 2 3 (-))"
Major/Minor,Department of International Economics and Law,D02357401,International Trade Theory,"박상원
(Park, Sangwon)",이중(부)전공,3,3,"금 4 5 6 (-)
(Fri 4 5 6 (-))"
Major/Minor,Department of International Economics and Law,D02357402,International Trade Theory,"이영식
(LEE YOUNGSIG)",이중(부)전공,3,3,"목 4 5 6 (-)
(Thu 4 5 6 (-))"
Major/Minor,Division of International Studies,K01104301,English 2 (English Debate and Presentation),Todd Jobbitt,전공,1,3,"수 4 5 6 (-)
(Wed 4 5 6 (-))"
Major/Minor,Division of International Studies,K01104302,English 2 (English Debate and Presentation),Scott Smith,전공,1,3,"금 4 5 6 (-)
(Fri 4 5 6 (-))"
Major/Minor,Division of International Studies,K01104303,English 2 (English Debate and Presentation),Tae Young Kim,전공,1,3,"금 1 2 3 (-)
(Fri 1 2 3 (-))"
Major/Minor,Division of International Studies,K01104304,English 2 (English Debate and Presentation),Tae Young Kim,전공,1,3,"목 1 2 3 (-)
(Thu 1 2 3 (-))"
Major/Minor,Division of International Studies,K01108101,Global manners and ettiquettes,Tae Young Kim,전공,1,2,"금 7 8 (-)
(Fri 7 8 (-))"
Major/Minor,Division of International Studies,K01252201,International Public Law,"김봉철
(Bongchul Kim)",전공,1,3,"화 4 5 6 (-)
(Tue 4 5 6 (-))"
Major/Minor,Division of International Studies,K01204201,Introduction to Comparative Politics,"김웅진
(Kim, Ung Jin)",전공,1,3,"수 1 2 3 (-)
(Wed 1 2 3 (-))"
Major/Minor,Division of International Studies,D01102H01,Principles of EconomicsⅡ,"왕석동
(Wang, Seok-Dong)",전공,1,3,"화 7 8 9 (-)
(Tue 7 8 9 (-))"
Major/Minor,Division of International Studies,D01102H02,Principles of EconomicsⅡ,"왕석동
(Wang, Seok-Dong)",전공,1,3,"화 1 2 3 (-)
(Tue 1 2 3 (-))"
Major/Minor,Division of International Studies,D01102H03,Principles of EconomicsⅡ,"이승래
(Seungrae Lee)",전공,1,3,"목 7 8 9 (-)
(Thu 7 8 9 (-))"
Major/Minor,Division of International Studies,K01106201,Understanding Culture,"이현경
(Hyun Kyung Lee)",전공,1,3,"월 7 8 9 (-)
(Mon 7 8 9 (-))"
Major/Minor,Division of International Studies,K01106202,Understanding Culture,"박상미
(Sangmee Bak)",전공,1,3,"수 7 8 9 (-)
(Wed 7 8 9 (-))"
Major/Minor,International Studies,K01416201,International Organization,"김병주
(Kim Byoung-Joo)",전공,2,3,"화 7 8 9 (-)
(Tue 7 8 9 (-))"
Major/Minor,International Studies,K01250301,International Relations of Asia,Daniel Phillip Connolly,전공,2,3,"월 1 2 3 (-)
(Mon 1 2 3 (-))"
Major/Minor,International Studies,K01250302,International Relations of Asia,"아이한카디르
(Kadir AYHAN)",전공,2,3,"수 1 2 3 (-)
(Wed 1 2 3 (-))"
Major/Minor,International Studies,K01250303,International Relations of Asia,Daniel Phillip Connolly,전공,2,3,"화 1 2 3 (-)
(Tue 1 2 3 (-))"
Major/Minor,International Studies,K01433401,KoreanⅡ,"정회란
(Jeong Hoeran)",전공,2,2,"수 5 6 (-)
(Wed 5 6 (-))"
Major/Minor,International Studies,D01235401,Macroeconomic Theory,"왕석동
(Wang, Seok-Dong)",전공,2,3,"월 4 5 6 (-)
(Mon 4 5 6 (-))"
Major/Minor,International Studies,K01314101,Public Diplomacy II,"황재호
(Hwang Jaeho)",전공,2,3,"금 1 2 3 (-)
(Fri 1 2 3 (-))"
Major/Minor,International Studies,K01452201,Theory and Practice of Economic Development,"Hanafy Shimaa Mohamed
(Shimaa Hanafy)",전공,2,3,"수 4 5 6 (-)
(Wed 4 5 6 (-))"
Major/Minor,International Studies,K01107301,ChineseⅡ,ZHAO JINGJING,전공,3,2,"목 3 4 (-)
(Thu 3 4 (-))"
Major/Minor,International Studies,K01260201,FTA and Law,"김봉철
(Bongchul Kim)",전공,3,3,()
Major/Minor,International Studies,K01315101,Future of War,Daniel Phillip Connolly,전공,3,3,"화 4 5 6 (-)
(Tue 4 5 6 (-))"
Major/Minor,International Studies,K01242201,Global Governance and NGO,"아이한카디르
(Kadir AYHAN)",전공,3,3,"월 4 5 6 (-)
(Mon 4 5 6 (-))"
Major/Minor,International Studies,D01467401,International Trade and Investment,"이승래
(Seungrae Lee)",전공,3,3,"목 1 2 3 (-)
(Thu 1 2 3 (-))"
Major/Minor,International Studies,K01317101,"Introduction to Polar Studies
(Introduction to Polar Studies)","김봉철
(Bongchul Kim)",전공,3,3,"화 7 8 9 (-)
(Tue 7 8 9 (-))"
Major/Minor,International Studies,K01316101,Power in World Politics,"아이한카디르
(Kadir AYHAN)",전공,3,3,"금 4 5 6 (-)
(Fri 4 5 6 (-))"
Major/Minor,International Studies,F05214F01,Statistics,"이승래
(Seungrae Lee)",전공,3,3,"수 7 8 9 (-)
(Wed 7 8 9 (-))"
Major/Minor,International Studies,K01207101,ChineseⅣ,ZHAO JINGJING,전공,4,2,"목 5 6 (-)
(Thu 5 6 (-))"
Major/Minor,International Studies,K01435101,Institutions and Development,"Hanafy Shimaa Mohamed
(Shimaa Hanafy)",전공,4,3,"목 4 5 6 (-)
(Thu 4 5 6 (-))"
Major/Minor,International Studies,K01454101,International Organization and Law,"심갑영
(심갑영(Shim, Gabyoung))",전공,4,3,"화 7 8 9 (-)
(Tue 7 8 9 (-))"
Major/Minor,International Studies,K01245201,International Studies SeminarⅡ,"오혁종
(Hyeok-Jong, Oh)",전공,4,3,"화 1 2 3 (-)
(Tue 1 2 3 (-))"
Major/Minor,International Studies,K01245202,International Studies SeminarⅡ,"박동형
(Park, Dong Hyung)",전공,4,3,"목 1 2 3 (-)
(Thu 1 2 3 (-))"
Major/Minor,International Studies,K01241201,Korean Politics and Diplomacy,"황재호
(Hwang Jaeho)",전공,4,3,"화 4 5 6 (-)
(Tue 4 5 6 (-))"
Major/Minor,International Studies,K01459201,KoreanⅣ,"송은정
(Song Eun Jung)",전공,4,2,"월 7 8 (-)
(Mon 7 8 (-))"
Major/Minor,Department of Dutch,A08130101,"네덜란드어회화작문I(2)
(Dutch Conversation & Composition I(2))",Andreas Nijenhuis,전공,1,3,"화 4 5 6 (-)
(Tue 4 5 6 (-))"
Major/Minor,Department of Dutch,A08130102,"네덜란드어회화작문I(2)
(Dutch Conversation & Composition I(2))",Andreas Nijenhuis,전공,1,3,"금 4 5 6 (-)
(Fri 4 5 6 (-))"
Major/Minor,Department of Dutch,A08383201,"멀티미디어네덜란드어I(2)
(Multimedia Dutch I(2))",Andreas Nijenhuis,전공,1,2,"수 1 2 (-)
(Wed 1 2 (-))"
Major/Minor,Department of Dutch,A08383202,"멀티미디어네덜란드어I(2)
(Multimedia Dutch I(2))",Andreas Nijenhuis,전공,1,2,"금 1 2 (-)
(Fri 1 2 (-))"
Major/Minor,Department of Dutch,A08126101,"초급네덜란드어강독문법(2)
(Elementary Dutch Readings & Grammar(2))","김영중
(Kim, young-Joong)",전공,1,3,"월 1 2 3 (-)
(Mon 1 2 3 (-))"
Major/Minor,Department of Dutch,A08489101,"현대네덜란드사회이해(2)
(Understanding Contemporary Dutch Society(2))","장붕익
(BUNG IK, ZANG)",전공,1,2,"수 3 4 (-)
(Wed 3 4 (-))"
Major/Minor,Department of Dutch,A08490101,"네덜란드국제관계(2)
(International relations of the Netherlands(2))","Laura Nora Johan Nys
(Laura Nys)",전공,2,2,"목 7 8 (-)
(Thu 7 8 (-))"
Major/Minor,Department of Dutch,A08492101,"네덜란드문화읽기(2)
(Reading Dutch Culture (2))","문지희
(Jihie Moon)",전공,2,2,"수 7 8 (-)
(Wed 7 8 (-))"
Major/Minor,Department of Dutch,A08132101,"네덜란드어회화작문II(2)
(Dutch Conversation & Composition II(2))",Andreas Nijenhuis,전공,2,2,"화 1 2 (-)
(Tue 1 2 (-))"
Major/Minor,Department of Dutch,A08485201,"멀티미디어네덜란드어II(2)
(Multimedia Dutch II(2))","조수경
(Soo-Kyung, Cho)",전공,2,2,"월 5 6 (-)
(Mon 5 6 (-))"
Major/Minor,Department of Dutch,A08220101,"중급네덜란드어강독문법(2)
(Intermediate Dutch Reading & Grammar(2))","문지희
(Jihie Moon)",전공,2,2,"수 5 6 (-)
(Wed 5 6 (-))"
Major/Minor,Department of Dutch,A08393101,"FLEX네덜란드어
(FLEX Dutch)","조수경
(Soo-Kyung, Cho)",전공,3,2,"수 7 8 (-)
(Wed 7 8 (-))"
Major/Minor,Department of Dutch,A08380101,"네덜란드문학작품(2)
(Dutch Literary Works(2))","문지희
(Jihie Moon)",전공,3,2,"목 5 6 (-)
(Thu 5 6 (-))"
Major/Minor,Department of Dutch,A08204101,"네덜란드어학개론(2)
(Introduction to Dutch Linguistics (2))","조수경
(Soo-Kyung, Cho)",전공,3,2,"수 3 4 (-)
(Wed 3 4 (-))"
Major/Minor,Department of Dutch,A08372201,"네덜란드어회화작문Ⅲ(2)
(Dutch Conversation & Composition Ⅲ(2))","Laura Nora Johan Nys
(Laura Nys)",전공,3,2,"목 3 4 (-)
(Thu 3 4 (-))"
Major/Minor,Department of Dutch,A08381101,"네덜란드정치(2)
(Dutch Politics(2))","장붕익
(BUNG IK, ZANG)",전공,3,2,"월 3 4 (-)
(Mon 3 4 (-))"
Major/Minor,Department of Dutch,A08368101,"베네룩스사(2)
(History of Benelux (2))","장붕익
(BUNG IK, ZANG)",전공,3,2,"월 7 8 (-)
(Mon 7 8 (-))"
Major/Minor,Department of Dutch,A08494101,"네덜란드문학과예술(2)
(Dutch Literature and Art (2))","문지희
(Jihie Moon)",전공,4,2,"목 7 8 (-)
(Thu 7 8 (-))"
Major/Minor,Department of Dutch,A08369101,"네덜란드문화사(2)
(History of Dutch Culture(1))","Laura Nora Johan Nys
(Laura Nys)",전공,4,2,"금 7 8 (-)
(Fri 7 8 (-))"
Major/Minor,Department of Dutch,A08418101,"베네룩스경제사(2)
(Economic History of the Low Countries(2))","장붕익
(BUNG IK, ZANG)",전공,4,2,"화 3 4 (-)
(Tue 3 4 (-))"
Major/Minor,Department of Dutch,A08303101,"시사네덜란드어(2)
(Current Dutch(2))","Laura Nora Johan Nys
(Laura Nys)",전공,4,2,"금 3 4 (-)
(Fri 3 4 (-))"
Major/Minor,Department of Dutch,A40152201,"유럽통합과네덜란드(2)
(European Integration & the Netherlands (2))","장붕익
(BUNG IK, ZANG)",전공,4,2,"화 7 8 (-)
(Tue 7 8 (-))"
Major/Minor,Department of Russian,N11212101,"러시아문화(2)
(Russian Culture (2))","김현택
(Kim Hyun Taek)",전공,1,2,"월 3 4 (-)
(Mon 3 4 (-))"
Major/Minor,Department of Russian,A04132101,"러시아어말하기(2)
(Russian Conversation (2))",Iaroslava Pakulova,전공,1,2,"금 1 2 (-)
(Fri 1 2 (-))"
Major/Minor,Department of Russian,A04132102,"러시아어말하기(2)
(Russian Conversation (2))",Iaroslava Pakulova,전공,1,2,"화 3 4 (-)
(Tue 3 4 (-))"
Major/Minor,Department of Russian,A04132103,"러시아어말하기(2)
(Russian Conversation (2))",Iaroslava Pakulova,전공,1,2,"화 1 2 (-)
(Tue 1 2 (-))"
Major/Minor,Department of Russian,A04132104,"러시아어말하기(2)
(Russian Conversation (2))",Svetlana Shagaeva,전공,1,2,"수 1 2 (-)
(Wed 1 2 (-))"
Major/Minor,Department of Russian,A04124101,"러시아어문법(2)
(Russian Grammar (2))","이성민
(Lee Sungmin)",전공,1,2,"목 7 8 (-)
(Thu 7 8 (-))"
Major/Minor,Department of Russian,A04124102,"러시아어문법(2)
(Russian Grammar (2))","이성민
(Lee Sungmin)",전공,1,2,"목 5 6 (-)
(Thu 5 6 (-))"
Major/Minor,Department of Russian,A04124103,"러시아어문법(2)
(Russian Grammar (2))","김연수
(Kim Youn Soo)",전공,1,2,"금 3 4 (-)
(Fri 3 4 (-))"
Major/Minor,Department of Russian,A04126301,"러시아어언어실습(2)
(Russian Language Practice (2))","강덕수
(Kang Duck Soo)",전공,1,2,"월 7 8 (-)
(Mon 7 8 (-))"
Major/Minor,Department of Russian,A04126302,"러시아어언어실습(2)
(Russian Language Practice (2))","손현익
(Son Hyunik)",전공,1,2,"금 1 2 (-)
(Fri 1 2 (-))"
Major/Minor,Department of Russian,A04126303,"러시아어언어실습(2)
(Russian Language Practice (2))","손현익
(Son Hyunik)",전공,1,2,"월 3 4 (-)
(Mon 3 4 (-))"
Major/Minor,Department of Russian,A04130101,"러시아어읽기(2)
(Readings in Russian (2))","이은경
(EUNKYUNG YI)",전공,1,2,"화 5 6 (-)
(Tue 5 6 (-))"
Major/Minor,Department of Russian,A04130102,"러시아어읽기(2)
(Readings in Russian (2))","이은경
(EUNKYUNG YI)",전공,1,2,"목 3 4 (-)
(Thu 3 4 (-))"
Major/Minor,Department of Russian,A04130103,"러시아어읽기(2)
(Readings in Russian (2))","이은경
(EUNKYUNG YI)",전공,1,2,"목 1 2 (-)
(Thu 1 2 (-))"
Major/Minor,Department of Russian,A04212101,"러시아문학텍스트분석
(Analysis in Russian Literary Texts )","정연우
(Jeong, Yeonwoo)",전공,2,2,"월 5 6 (-)
(Mon 5 6 (-))"
Major/Minor,Department of Russian,A04214101,"러시아실용문심화(원강)
(Understanding Practical Russian (in Russian))","정연우
(Jeong, Yeonwoo)",전공,2,2,"월 1 2 (-)
(Mon 1 2 (-))"
Major/Minor,Department of Russian,A04224101,"러시아어말하기심화(2)
(Advanced Russian Conversation (2))",(-),전공,2,2,"수 5 6 (-)
(Wed 5 6 (-))"
Major/Minor,Department of Russian,A04224102,"러시아어말하기심화(2)
(Advanced Russian Conversation (2))",(-),전공,2,2,"수 3 4 (-)
(Wed 3 4 (-))"
Major/Minor,Department of Russian,A04224103,"러시아어말하기심화(2)
(Advanced Russian Conversation (2))",(-),전공,2,2,"월 1 2 (-)
(Mon 1 2 (-))"
Major/Minor,Department of Russian,A04224104,"러시아어말하기심화(2)
(Advanced Russian Conversation (2))",Iaroslava Pakulova,전공,2,2,"수 5 6 (-)
(Wed 5 6 (-))"
Major/Minor,Department of Russian,A04222101,"러시아어쓰기심화(2)
(Advanced Russian Composition (2) )","김준석
(Kim Joon Seok)",전공,2,2,"금 5 6 (-)
(Fri 5 6 (-))"
Major/Minor,Department of Russian,A04222102,"러시아어쓰기심화(2)
(Advanced Russian Composition (2) )",Iaroslava Pakulova,전공,2,2,"금 7 8 (-)
(Fri 7 8 (-))"
Major/Minor,Department of Russian,A04474101,"텍스트로읽는러시아(2)
(Russian Studies with Text Materials (2))","제성훈
(Jeh, Sung Hoon)",전공,2,3,"화 1 2 3 (-)
(Tue 1 2 3 (-))"
Major/Minor,Department of Russian,A04310301,"20세기러시아문학과사회
(20th Century Russian Literature and Society)","라승도
(Seungdo Ra)",전공,3,2,"수 7 8 (-)
(Wed 7 8 (-))"
Major/Minor,Department of Russian,A04317101,"러시아.CIS지역연구
(Study of Russian & CIS Region )","홍완석
(Hong Wan Suk)",전공,3,2,"화 5 6 (-)
(Tue 5 6 (-))"
Major/Minor,Department of Russian,A04477101,"러시아비즈니스실무연습
(Practical Exercise for Russian Business)",Iaroslava Pakulova,전공,3,2,"수 1 2 (-)
(Wed 1 2 (-))"
Major/Minor,Department of Russian,A04371101,"러시아어음성학
(Russian Phonetics)","손현익
(Son Hyunik)",전공,3,2,"월 5 6 (-)
(Mon 5 6 (-))"
Major/Minor,Department of Russian,A07378201,"러시아역사(2)
(History of Russia (2))","송준서
(Song, Joonseo)",전공,3,2,"수 3 4 (-)
(Wed 3 4 (-))"
Major/Minor,Department of Russian,A04324101,"한.러번역연습
(Translation of Korean into Russian )","김민수
(Kim Min Soo)",전공,3,2,"금 5 6 (-)
(Fri 5 6 (-))"
Major/Minor,Department of Russian,N04401301,"FLEX러시아어세미나
(Seminar for FLEX of Russian)","이성민
(Lee Sungmin)",전공,4,2,"목 1 2 (-)
(Thu 1 2 (-))"
Major/Minor,Department of Russian,A04373301,"러시아경제
(Russian Economy)","김석환
(kim seok hwan)",전공,4,2,"수 7 8 (-)
(Wed 7 8 (-))"
Major/Minor,Department of Russian,A04464301,"러시아공연예술및영화
(Russian Performing Art and Film)","이지연
(LEE, JIYEON)",전공,4,2,"목 3 4 (-)
(Thu 3 4 (-))"
Major/Minor,Department of Russian,A04478101,"러시아매스미디어연구
(Study of Russian Mass Media)","손현익
(Son Hyunik)",전공,4,2,"목 7 8 (-)
(Thu 7 8 (-))"
Major/Minor,Department of Russian,A04428101,"러시아문화연구세미나
(Seminar on Russian Cultural Studies)","김현택
(Kim Hyun Taek)",전공,4,2,"월 7 8 (-)
(Mon 7 8 (-))"
Major/Minor,Department of Russian,A04476101,"러시아지역연구실습(캡스톤디자인)(2)
(Capstone Design for Russian Studies (2))","제성훈
(Jeh, Sung Hoon)",전공,4,2,"화 7 8 (-)
(Tue 7 8 (-))"
Major/Minor,Department of German,A03327201,"독일문화의이해
(Understanding German Culture)","장은수
(JANG, Eun-Soo)",전공,1,3,"수 10 (-)
(Wed 10 (-))"
Major/Minor,Department of German,A03152301,"독일어연습A2
(German Exercise A2)","Thomas Kuklinski Rhee
(Thomas Kuklinski-Rhee)",전공,1,4,"월 3 4 (-) 목 5 6 (-)
(Mon 3 4 (-) Thu 5 6 (-))"
Major/Minor,Department of German,A03152302,"독일어연습A2
(German Exercise A2)","Thomas Kuklinski Rhee
(Thomas Kuklinski-Rhee)",전공,1,4,"화 3 4 (-) 금 3 4 (-)
(Tue 3 4 (-) Fri 3 4 (-))"
Major/Minor,Department of German,A03152303,"독일어연습A2
(German Exercise A2)",Anja Scherpinski,전공,1,4,"월 1 2 (-) 목 3 4 (-)
(Mon 1 2 (-) Thu 3 4 (-))"
Major/Minor,Department of German,A03152304,"독일어연습A2
(German Exercise A2)",Anja Scherpinski,전공,1,4,"월 3 4 (-) 목 1 2 (-)
(Mon 3 4 (-) Thu 1 2 (-))"
Major/Minor,Department of German,A03152305,"독일어연습A2
(German Exercise A2)",Hana Kim,전공,1,4,"화 1 2 (-) 금 7 8 (-)
(Tue 1 2 (-) Fri 7 8 (-))"
Major/Minor,Department of German,A03152306,"독일어연습A2
(German Exercise A2)",Hana Kim,전공,1,4,"화 5 6 (-) 금 1 2 (-)
(Tue 5 6 (-) Fri 1 2 (-))"
Major/Minor,Department of German,A03104201,"독일언어학기초세미나
(Basic Seminar on German Linguistics)","조국현
(Cho, Kuk-Hyun)",전공,1,2,"월 7 8 (-)
(Mon 7 8 (-))"
Major/Minor,Department of German,A03222101,"어휘와구문2
(German Words and Sentences 2)","정민영
(Chung, Minyoung)",전공,1,2,"월 1 2 (-)
(Mon 1 2 (-))"
Major/Minor,Department of German,A03222102,"어휘와구문2
(German Words and Sentences 2)","이도영
(Lee, Doyoung)",전공,1,2,"수 1 2 (-)
(Wed 1 2 (-))"
Major/Minor,Department of German,A03222103,"어휘와구문2
(German Words and Sentences 2)","이도영
(Lee, Doyoung)",전공,1,2,"수 7 8 (-)
(Wed 7 8 (-))"
Major/Minor,Department of German,A03222104,"어휘와구문2
(German Words and Sentences 2)","최경인
(Kyoung In Choe)",전공,1,2,"화 5 6 (-)
(Tue 5 6 (-))"
Major/Minor,Department of German,A03222105,"어휘와구문2
(German Words and Sentences 2)","김성화
(Kim Sunghwa)",전공,1,2,"수 7 8 (-)
(Wed 7 8 (-))"
Major/Minor,Department of German,A03109501,"초급독일어2
(Elementary German 2)","임우영
(Lim Woo Young)",전공,1,4,"월 5 6 (-) 수 3 4 (-)
(Mon 5 6 (-) Wed 3 4 (-))"
